z,xv,yv,zv,label
1.5193,0.059296,-0.0039645,0.0029508,4
1.5195,0.05889,-0.0012737,0.0026154,4
1.5197,0.060291,-0.0015646,0.002506,4
1.5199,0.059236,-0.00071483,0.0030395,4
1.5202,0.058039,-0.0031383,0.0030106,4
1.5205,0.058582,0.00081514,0.0037147,4
1.5207,0.058964,-0.00030735,0.0026328,4
1.5209,0.058444,-0.0020001,0.0018422,4
1.5211,0.058533,-0.0027907,0.0027083,4
1.5214,0.056942,-0.0030931,0.0031271,4
1.5216,0.060279,-0.0016408,0.0027287,4
1.5218,0.05593,-0.0019512,0.0032051,4
1.522,0.057097,0.00011354,0.0015961,4
1.5222,0.054343,0.00017757,0.002434,4
1.5224,0.059445,0.00085528,0.0023098,4
1.5226,0.054234,-0.00063353,0.002422,4
1.5227,0.058571,-0.0024396,0.0017605,4
1.5229,0.051676,-6.324e-06,0.0014565,4
1.523,0.054762,-0.0018489,0.0022625,4
1.5232,0.055232,7.2146e-05,0.0021579,4
1.5234,0.055567,-0.0021267,0.0017989,4
1.5235,0.055485,-0.0049265,0.0014724,4
1.5236,0.052833,-0.0027938,0.0014589,4
1.5238,0.053986,-0.0025029,0.0021024,4
1.5239,0.055931,0.0029418,0.0010564,4
1.524,0.052294,-0.001278,0.0014014,4
1.5241,0.053584,0.0015843,0.0013309,4
1.5242,0.055721,-0.0024024,0.00071585,4
1.5242,0.053676,-0.00049471,0.00081301,4
1.5244,0.052645,-0.0024741,0.0016401,4
1.5243,0.05261,-0.00030013,-0.00030898,4
1.5244,0.050917,-0.00075537,0.00086639,4
1.5244,0.048439,0.00026783,0.00014358,4
1.5246,0.055157,-0.00040787,0.0015416,4
1.5245,0.049416,-0.00052237,-0.0010456,4
1.5245,0.050506,-0.0011402,0.00059507,4
1.5245,0.054999,0.001979,0.00022989,4
1.5246,0.049085,-0.0035051,0.00086346,4
1.5246,0.049993,0.00062528,-0.00038164,4
1.5246,0.047204,-0.0012708,-0.00027753,4
1.5246,0.054313,0.0031166,0.00067427,4
1.5246,0.050626,-0.00020821,-0.00028642,4
1.5246,0.047025,-0.0041861,0.00040081,4
1.5246,0.050789,0.0049487,0.00011049,4
1.5247,0.047903,0.00070517,0.00041713,4
1.5246,0.049002,-0.0033324,-0.00071448,4
1.5246,0.044249,0.00088645,0.00036529,4
1.5247,0.051923,0.00022229,0.0010633,4
1.5247,0.045047,-0.0036091,-0.0005378,4
1.5248,0.045198,0.0061275,0.0017869,4
1.5249,-0.00046478,-2.8311e-05,-2.9475e-06,4
1.5249,0.045958,-0.0018663,0.00028896,4
1.525,0.045996,0.0048261,0.0015469,4
1.525,0.046844,-0.0035951,0.00025666,4
1.5251,0.046069,-0.00010063,0.00042383,4
1.5251,0.048544,0.0021834,0.00042738,4
1.5252,0.046227,-0.0009177,0.00058787,4
1.5252,0.045924,0.0033442,0.0004548,4
1.5253,0.046019,0.0042549,0.0012086,4
1.5253,0.041894,6.3666e-05,0.00041504,4
1.5254,0.045146,0.0047508,0.00077613,4
1.5255,0.044784,-0.0018885,0.0014748,4
1.5256,0.047328,0.0026559,0.00071039,4
1.5257,0.041559,-0.0012993,0.0013047,4
1.5258,0.043582,0.0052267,0.0018828,4
1.526,0.046034,0.0026815,0.0018796,4
1.5261,0.038753,-0.00019517,0.0013059,4
1.5262,0.044869,0.0067408,0.0014081,4
1.5263,0.037903,0.0020879,0.0011429,4
1.5265,0.041407,0.0034305,0.0021612,4
1.5266,0.039167,0.0038825,0.0013994,4
1.5267,0.036499,0.0028668,0.0014251,4
1.527,0.045378,0.0059336,0.0026635,4
1.527,0.034609,0.0028269,0.00029533,4
1.5273,0.044393,0.0066962,0.003514,4
1.5273,0.036162,0.0012468,0.00097033,4
1.5275,0.040676,0.0059546,0.0020408,4
1.5277,0.03919,0.0054999,0.0021978,4
1.5278,0.03617,0.0018685,0.0014236,4
1.528,0.040957,0.0069211,0.0025282,4
1.5283,0.037709,0.0031704,0.003271,4
1.5284,0.036465,0.0097826,0.0013636,4
1.5286,0.035868,0.0040103,0.002434,4
1.5288,0.038178,0.0083378,0.0024082,4
1.5289,0.034994,0.006946,0.0012115,4
1.5292,0.035964,0.0067033,0.0034244,4
1.5293,0.03432,0.0044926,0.0011004,4
1.5295,0.035576,0.0051054,0.0028707,4
1.5297,0.034068,0.010164,0.0015603,4
1.5299,0.033689,0.0055961,0.0027319,4
1.53,0.033604,0.0082223,0.0015969,4
1.5302,0.034619,0.0099229,0.0020683,4
1.5303,0.029143,0.0060409,0.0012901,4
1.5306,0.03781,0.0076679,0.0030054,4
1.5307,0.029647,0.0096822,0.0015119,4
1.5309,0.031354,0.0069104,0.0019226,4
1.5311,0.03284,0.011935,0.0027974,4
1.5312,0.028795,0.0086185,0.0013946,4
1.5314,0.031346,0.012243,0.0019746,4
1.5315,0.029577,0.010631,0.0019847,4
1.5317,0.031993,0.0066248,0.0018166,4
1.5318,0.028313,0.013965,0.001892,4
1.5319,0.028871,0.010302,0.0014367,4
1.5321,0.02736,0.0071254,0.0019464,4
1.5323,0.031123,0.012894,0.0022641,4
1.5324,0.027132,0.010027,0.0007081,4
1.5325,0.027803,0.0088067,0.0018567,4
1.5327,0.029474,0.013933,0.0018478,4
1.5328,0.025059,0.010142,0.0018814,4
1.5327,0.018978,0.013725,-0.0010764,4
1.5328,0.027461,0.01259,0.00083885,4
1.533,0.025326,0.012946,0.0020641,4
1.5331,0.024983,0.014642,0.00097573,4
1.5332,0.024019,0.010046,0.0015056,4
1.5334,0.027142,0.018384,0.0020662,4
1.5334,0.021885,0.008321,0.00092254,4
1.5336,0.025089,0.018087,0.0019094,4
1.5336,0.021927,0.012901,0.00057678,4
1.5338,0.024703,0.014173,0.0023376,4
1.534,0.023214,0.011312,0.002149,4
1.5341,0.023421,0.016521,0.00096646,4
1.5341,0.018884,0.013931,0.00052437,4
1.5342,0.021138,0.011456,0.00068709,4
1.5343,0.020795,0.017061,0.00094984,4
1.5344,0.022917,0.014039,0.00085903,4
1.5344,0.020774,0.012585,0.0010445,4
1.5345,0.01902,0.014176,0.00052299,4
1.5345,0.021065,0.011645,0.00040975,4
1.5346,0.020521,0.014635,0.0013958,4
1.5346,0.020813,0.018246,-0.00014019,4
1.5347,0.01935,0.015843,0.00072211,4
1.5347,0.020633,0.011373,-0.00030874,4
1.5346,0.018774,0.016761,-0.00049111,4
1.5346,0.01794,0.018465,0.00039192,4
1.5347,0.018136,0.016325,5.1322e-05,4
1.5347,0.019381,0.014709,0.00024834,4
1.5346,0.018366,0.018347,-0.00092397,4
1.5345,0.016251,0.015901,-0.00099826,4
1.5345,0.020359,0.015559,-0.00013215,4
1.5345,0.019229,0.01531,-0.00012103,4
1.5343,0.012612,0.014439,-0.0018071,4
1.5342,0.015472,0.02012,-0.00098459,4
1.5341,0.016207,0.012182,-0.0014398,4
1.534,0.011075,0.019282,-0.00179,4
1.5339,0.016892,0.019863,-0.0013139,4
1.5338,0.014996,0.021068,-0.0011023,4
1.5337,0.017258,0.017388,-0.0012057,4
1.5336,0.015445,0.019153,-0.0011494,4
1.5334,0.013582,0.020049,-0.0018108,4
1.5333,0.013787,0.019077,-0.0017178,4
1.5332,0.013891,0.014875,-0.0017383,4
1.5331,0.014339,0.018495,-0.0011976,4
1.5329,0.012182,0.021401,-0.0013985,4
1.5328,0.012736,0.019243,-0.0021987,4
1.5326,0.0099816,0.021764,-0.0022954,4
1.5325,0.011912,0.022138,-0.0010274,4
1.5323,0.010849,0.022873,-0.0019673,4
1.5322,0.010835,0.019265,-0.0017838,4
1.5319,0.011221,0.018605,-0.0024929,4
1.5318,0.010213,0.019931,-0.0014332,4
1.5318,0.011196,0.01638,-0.00075666,4
1.5316,0.010528,0.021784,-0.0014573,4
1.5315,0.0078913,0.019819,-0.0016098,4
1.5313,0.0095666,0.024096,-0.002045,4
1.5312,0.0082624,0.025692,-0.0020314,4
1.5311,0.0092492,0.024326,-0.0010497,4
1.531,0.01123,0.019428,-0.0015484,4
1.5309,0.009378,0.024069,-0.00070412,4
1.5308,0.0053092,0.024793,-0.0015319,4
1.5307,0.0096197,0.019997,-0.001256,4
1.5306,-8.3029e-05,-0.00022584,8.1658e-06,4
1.5305,0.0068557,0.023941,-0.0013686,4
1.5304,0.0074376,0.021368,-0.0013386,4
1.5304,0.0076767,0.021712,0.00029617,4
1.5305,0.011942,0.020608,0.00066642,4
1.5303,0.0057795,0.023383,-0.0013255,4
1.5303,0.0072964,0.023267,-0.0002614,4
1.5302,0.0054128,0.023155,-0.00095119,4
1.5302,0.005615,0.026575,-0.00092843,4
1.5302,0.0058834,0.02182,0.00011114,4
1.5301,0.0071524,0.02059,-0.00073163,4
1.53,0.006853,0.024562,-0.00067195,4
1.53,0.0032135,0.027735,-0.00097622,4
1.5299,0.0065585,0.023849,-0.00084858,4
1.5298,0.0049256,0.025091,-0.00056208,4
1.5298,0.0056683,0.025254,-0.00054041,4
1.5298,0.0040705,0.024122,0.00017273,4
1.5298,0.0043736,0.026848,-0.00029281,4
1.5297,0.003439,0.022211,-0.00076264,4
1.5298,0.0076075,0.024113,0.00034461,4
1.5296,0.0052681,0.023273,-0.0013537,4
1.5296,0.0028939,0.024129,-0.00063667,4
1.5295,0.0051307,0.026813,-0.001264,4
1.5294,0.0010063,0.024736,-0.0010462,4
1.5294,0.0051935,0.022396,-6.9078e-05,4
1.5293,0.0032981,0.024227,-0.0014958,4
1.5292,0.0013155,0.025569,-0.0010501,4
1.5291,0.0019171,0.025857,-0.00098178,4
1.529,0.00069136,0.025637,-0.0010781,4
1.529,0.0024857,0.028467,-0.00045898,4
1.5289,0.003047,0.022904,-0.0014783,4
1.5287,0.0021825,0.021291,-0.0016125,4
1.5286,0.0012788,0.025374,-0.0017103,4
1.5285,0.0034574,0.024768,-0.0011568,4
1.5283,0.0016964,0.02527,-0.001818,4
1.5283,0.0031374,0.028371,-0.00079985,4
1.5282,0.0013695,0.02493,-0.00094329,4
1.5281,0.0026023,0.02834,-0.00081633,4
1.528,-0.0026695,0.025154,-0.0017022,4
1.5278,0.00047457,0.0248,-0.0014663,4
1.5277,0.0021526,0.027145,-0.0017306,4
1.5276,0.0039824,0.020657,-0.0010201,4
1.5275,0.003044,0.021273,-0.0019111,3
1.5273,-0.0013284,0.022061,-0.0022178,3
1.527,0.0014959,0.026697,-0.0028564,3
1.527,-0.0004859,0.022081,-0.00091172,3
1.5269,-0.0017062,0.026842,-0.0013471,3
1.5267,-0.0016982,0.026547,-0.0024866,3
1.5265,-0.0009864,0.024404,-0.0015903,3
1.5263,-0.001874,0.02883,-0.0020319,3
1.5262,-0.0010976,0.02791,-0.0015578,3
1.5261,-0.00061851,0.027653,-0.0012213,3
1.526,-0.00074776,0.023665,-0.0012466,3
1.5259,0.0021902,0.028463,-0.0012266,3
1.5258,-0.00045897,0.02295,-0.0013072,3
1.5257,-0.0015767,0.028414,-0.0016335,3
1.5255,-0.0012165,0.026563,-0.0014657,3
1.5255,-0.00081644,0.025528,-0.00023776,3
1.5253,-0.001713,0.025634,-0.0020194,3
1.5253,-0.0025031,0.027272,-0.0010346,3
1.5253,0.00048197,0.02441,-7.6402e-05,3
1.5252,-0.0026551,0.025844,-0.00028722,3
1.5251,-0.002967,0.02575,-0.0020163,3
1.525,-0.0020576,0.026192,-0.00080835,3
1.5249,-0.0024285,0.023396,-0.00077269,3
1.5249,0.00095172,0.024399,-0.00033299,3
1.5248,-0.0015442,0.026715,-0.000872,3
1.5248,-0.002047,0.018818,-0.00036,3
1.5247,-0.004381,0.024365,-0.0010064,3
1.5246,-0.0027923,0.025899,-0.0010411,3
1.5246,-0.0032072,0.02246,-0.00071996,3
1.5245,-0.0052614,0.024408,-0.00081386,3
1.5244,-0.0047542,0.024982,-0.0010863,3
1.5244,-0.00055284,0.02727,-0.00027804,3
1.5245,-0.0026958,0.023888,0.00065352,3
1.5244,-0.0022414,0.02127,-0.00042124,3
1.5244,-0.002899,0.022836,-0.00075737,3
1.5243,-0.0013406,0.021043,-0.00096591,3
1.5242,-0.00402,0.022883,-0.00034451,3
1.5242,-0.0022873,0.022009,-0.0005052,3
1.524,-0.0019455,0.024577,-0.001764,3
1.5241,-0.0034041,0.026211,0.00021898,3
1.524,-0.0036738,0.02073,-0.00078597,3
1.524,-0.0056119,0.023326,-0.00050276,3
1.5239,-0.0025123,0.021493,-0.00014357,3
1.5239,-0.0035652,0.020304,-0.00095622,3
1.5238,-0.0057518,0.020798,-0.00090834,3
1.5237,-0.0030028,0.01921,-0.0013347,3
1.5236,-0.0061583,0.020082,-0.0011278,3
1.5235,-0.00025491,0.022155,-0.001313,3
1.5233,-0.0034215,0.022061,-0.0016529,3
1.5233,-0.0009072,0.020297,-0.00085569,3
1.5232,-0.0016523,0.024209,-0.0012389,3
1.523,-0.0057257,0.020918,-0.0017523,3
1.5229,-0.0029096,0.021095,-0.0021454,3
1.5227,-0.0021235,0.021671,-0.0016437,3
1.5224,-0.0046439,0.017567,-0.0034926,3
1.5223,-0.0037821,0.020275,-0.0013555,3
1.5222,-4.0456e-05,0.021502,-0.0015398,3
1.522,-0.0058141,0.0191,-0.001779,3
1.5219,-0.0022845,0.020058,-0.0015097,3
1.5217,-0.0012231,0.022165,-0.0022975,3
1.5215,-0.005653,0.018648,-0.0027232,3
1.5213,-0.0047182,0.018567,-0.0026851,3
1.521,-0.0064917,0.02089,-0.0031055,3
1.5208,-0.0032288,0.018245,-0.0028201,3
1.5205,-0.0037035,0.020793,-0.0032005,3
1.5203,-0.0035291,0.0215,-0.0024534,3
1.52,-0.0019912,0.018345,-0.0029683,3
1.5198,-0.0054449,0.017964,-0.0026324,3
1.5196,-0.0034003,0.020237,-0.0030553,3
1.5192,-0.0050476,0.016542,-0.0043357,3
1.519,-0.0037693,0.018286,-0.0032275,3
1.5186,-0.0038169,0.017845,-0.0042915,3
1.5184,-0.0024158,0.021324,-0.0028209,3
1.518,-0.00034983,0.018241,-0.003905,3
1.5177,-0.0045364,0.016955,-0.0039967,3
1.5174,-0.0050715,0.020336,-0.0030936,3
1.5172,-0.0024024,0.019778,-0.0028294,3
1.5168,-0.0053846,0.01565,-0.0048926,3
1.5165,3.275e-05,-0.00018171,3.1399e-05,3
1.5161,-0.0054883,0.015485,-0.0049326,3
1.5158,-0.0038659,0.017932,-0.0029474,3
1.5155,-0.0032991,0.017098,-0.0041478,3
1.5152,-0.003651,0.016134,-0.0041167,3
1.5149,-0.0060995,0.02042,-0.0034718,3
1.5145,-0.0032071,0.021037,-0.0045244,3
1.514,-0.0074357,0.016603,-0.0061054,3
1.5136,-0.0049631,0.015669,-0.0048154,3
1.5132,-0.00078982,0.016827,-0.0050025,3
1.5128,-0.0022539,0.013913,-0.0045915,3
1.5125,0.0010179,0.017002,-0.0038069,3
1.512,-0.0046946,0.014742,-0.0057145,3
1.5115,-0.0050343,0.015644,-0.0059413,3
1.511,-0.0051202,0.020549,-0.0057586,3
1.5105,-0.0045854,0.016817,-0.0059713,3
1.5101,-0.0028526,0.016862,-0.0045939,3
1.5096,-0.0021231,0.018293,-0.0061195,3
1.5091,-0.005144,0.013615,-0.0058712,3
1.5087,-0.0038924,0.015439,-0.0051497,3
1.5081,-0.0047993,0.011603,-0.00708,3
1.5075,-0.0050863,0.012457,-0.006889,3
1.5071,-0.0025718,0.017144,-0.0054661,3
1.5066,-0.001118,0.016777,-0.0064984,3
1.5061,-0.0030747,0.015571,-0.0057771,3
1.5056,-0.0020468,0.017366,-0.0057962,3
1.505,-0.0022536,0.018887,-0.0068913,3
1.5044,-0.0046188,0.014914,-0.0069803,3
1.5038,-0.0045695,0.010903,-0.0070125,3
1.5034,0.0019355,0.015829,-0.0052184,3
1.5029,-0.0014479,0.014242,-0.006331,3
1.5024,-0.002967,0.014052,-0.0061786,3
1.5017,-0.0034592,0.013897,-0.0078115,3
1.5012,-0.002888,0.01574,-0.0067031,3
1.5006,-0.0041891,0.011535,-0.0066858,3
1.5002,0.0011234,0.012922,-0.0049491,3
1.4996,-0.0015076,0.016008,-0.0066412,3
1.499,-0.0035397,0.016147,-0.0071629,3
1.4984,-0.0034944,0.013386,-0.0074328,3
1.4978,-0.0033534,0.011082,-0.0074288,3
1.4972,-0.0030616,0.012731,-0.0073415,3
1.4966,-0.00076606,0.013029,-0.0066147,3
1.4961,-0.001895,0.010717,-0.0070693,3
1.4954,-0.00044751,0.012753,-0.0077634,3
1.4948,-0.00060245,0.012471,-0.0071692,3
1.4941,-0.0025647,0.0086157,-0.0082896,3
1.4934,-0.00035634,0.0098808,-0.0083737,3
1.4928,4.1073e-05,0.010868,-0.007507,3
1.4922,0.00010037,0.015488,-0.0073218,3
1.4915,-0.0017829,0.011595,-0.0080035,3
1.4909,0.00071606,0.014003,-0.0076042,3
1.4902,-0.001409,0.005931,-0.0083236,3
1.4894,0.0010749,0.0064718,-0.0092957,3
1.4888,0.00067753,0.011414,-0.0074613,3
1.4881,-0.0012353,0.0086229,-0.0078941,3
1.4874,-0.0021046,0.0055055,-0.0086661,3
1.4867,-0.00077936,0.0078389,-0.0084377,3
1.486,-0.0023418,0.010183,-0.0084947,3
1.4853,0.0004574,0.0097417,-0.008706,3
1.4846,-0.0001024,0.0073987,-0.0087348,3
1.4839,-5.4632e-05,0.01107,-0.0075962,3
1.4832,-0.0024376,0.0065916,-0.0084163,3
1.4825,0.0003643,0.004005,-0.0088743,3
1.4818,0.0015457,0.0043937,-0.0077449,3
1.4811,0.0024318,0.0062049,-0.0084048,3
1.4805,0.0031742,0.010483,-0.0077419,3
1.4799,0.0013638,0.010558,-0.0075274,3
1.4793,0.001354,0.0097953,-0.006897,3
1.4787,-0.00080911,0.0073909,-0.0074601,3
1.478,0.0012569,0.0037123,-0.0078504,3
1.4774,0.001049,0.0012763,-0.0076587,3
1.4768,-0.00024419,0.00020925,-0.0074795,3
1.4762,-0.00058442,0.0061774,-0.0069056,3
1.4756,0.000376,0.0055735,-0.0067716,3
1.475,-0.000259,0.0019997,-0.0074492,3
1.4745,0.0019402,0.0036372,-0.0061325,3
1.474,0.00055376,0.0048153,-0.0061718,3
1.4735,0.0045223,0.0054885,-0.005974,3
1.473,0.003608,0.006122,-0.0056574,3
1.4725,0.00062404,0.0063031,-0.0060676,3
1.472,0.00093611,0.005415,-0.0057708,3
1.4715,0.00031199,0.002612,-0.0058036,3
1.4711,0.0022023,0.0018605,-0.0053666,3
1.4706,0.0018961,0.0010801,-0.0052458,3
1.4702,0.0027144,0.002199,-0.0050053,3
1.4698,0.0033144,0.001497,-0.004588,3
1.4695,0.0034666,0.0017537,-0.0043166,3
1.4691,0.0036129,0.0019151,-0.0040157,3
1.4688,0.0040995,0.002904,-0.003708,3
1.4685,0.0026963,0.0012082,-0.0040542,3
1.4682,0.0027611,0.0011125,-0.0039398,3
1.4678,0.0019617,-0.00036561,-0.0038966,3
1.4676,0.0021865,-0.00055454,-0.0033312,3
1.4673,0.0035425,0.0020217,-0.0029049,3
1.4671,0.0030243,0.00047815,-0.0031146,3
1.4668,0.0043492,0.001064,-0.0025987,3
1.4666,0.0029234,-0.00057339,-0.0030045,3
1.4664,0.0039298,0.0026321,-0.0023739,3
1.4662,0.0038097,0.00053445,-0.0022983,3
1.466,0.0047211,-0.0012969,-0.0020043,3
1.4659,0.0036681,-0.00042323,-0.0021018,3
1.4657,0.0048534,-0.00063595,-0.0019517,3
1.4655,0.0031881,0.00070929,-0.0018599,3
1.4654,0.0041147,-0.00061604,-0.0020419,3
1.4652,0.0031274,0.00047644,-0.0014594,3
1.4651,0.0032611,-0.0020235,-0.0019936,3
1.465,0.0038326,-0.0036513,-0.0015275,3
1.4649,0.0022427,-0.0031753,-0.0012433,3
1.4648,0.0035221,-0.0020557,-0.0010304,3
1.4647,0.0029338,-0.0028255,-0.00085341,3
1.4647,0.0039728,-0.0025446,-0.00033595,3
1.4646,0.0037212,-0.002859,-0.00042185,3
1.4647,0.004153,-0.0013595,0.00012529,3
1.4646,0.004202,-0.00030033,-3.9339e-05,3
1.4647,0.0049936,0.00094393,0.00016737,3
1.4647,0.004451,-0.00019988,6.0092e-05,3
1.4647,0.0065782,0.00014851,0.00058911,3
1.4647,0.0049536,-0.0026623,4.1593e-05,3
1.4647,0.0036642,-0.0047948,0.00033361,3
1.4648,0.0051536,-0.0043863,0.00082645,3
1.4649,-3.9842e-05,2.5638e-05,-7.0584e-06,3
1.465,0.0059394,-0.0020532,0.00155,3
1.4651,0.0038632,-0.0031568,0.0013527,3
1.4652,0.0047687,-0.0033447,0.001542,3
1.4654,0.0031838,-0.0020075,0.0017498,3
1.4655,0.0029161,-0.0045973,0.0016542,3
1.4657,0.0031155,-0.0033653,0.0020805,3
1.4659,0.0028428,-0.0037302,0.0023983,3
1.4661,0.0051712,-0.0047508,0.0025499,3
1.4664,0.0036456,-0.0031981,0.0033131,3
1.4667,0.0052743,-0.0020718,0.0037446,3
1.467,0.002183,-0.0059558,0.003766,3
1.4673,0.0049936,-0.0034472,0.0040414,3
1.4677,0.0049236,-0.0059546,0.004225,3
1.468,0.0066262,-0.0063845,0.0041015,3
1.4685,0.0063115,-0.0037373,0.0049368,3
1.4689,0.0048245,-0.0049087,0.0048274,3
1.4692,0.0037663,-0.0076399,0.0046963,3
1.4698,0.0057942,-0.0037144,0.0065078,3
1.4702,0.0042403,-0.0095529,0.0052797,3
1.4708,0.003558,-0.005197,0.0062795,3
1.4713,0.0048121,-0.0059831,0.0060259,3
1.4717,0.003436,-0.0087857,0.0059588,3
1.4724,0.0063057,-0.0065408,0.0073663,3
1.473,0.0051674,-0.0090758,0.0074478,3
1.4736,0.0027425,-0.0067668,0.0077034,3
1.4742,0.0020639,-0.0076778,0.0071637,3
1.4748,0.0020458,-0.0080247,0.0067905,3
1.4754,0.0045787,-0.0086112,0.007812,3
1.4761,0.0034423,-0.0096307,0.0077613,3
1.4768,0.0016092,-0.0073611,0.0083074,3
1.4775,0.0043691,-0.0097103,0.0088247,3
1.4782,0.00072099,-0.010558,0.0078801,3
1.4788,0.0015512,-0.0078303,0.0076084,3
1.4794,0.0017893,-0.013643,0.0072258,3
1.4801,0.0033166,-0.010595,0.0084107,3
1.4809,0.0032041,-0.011787,0.0093054,3
1.4816,0.0031766,-0.0084475,0.0088402,3
1.4824,0.0013626,-0.012863,0.0087403,3
1.4831,0.0018871,-0.0085747,0.0084699,3
1.4837,0.0034215,-0.010555,0.007626,3
1.4844,0.0031821,-0.011621,0.008072,3
1.4851,0.0040575,-0.011463,0.0091198,3
1.4859,0.0038382,-0.011128,0.0090128,3
1.4865,-0.0010551,-0.0095152,0.0075035,3
1.4872,0.004122,-0.0074624,0.0084085,3
1.4878,0.0048859,-0.013457,0.0077389,3
1.4885,0.0010566,-0.012392,0.0082776,3
1.4892,-0.00036391,-0.01238,0.0079846,3
1.4899,0.0015504,-0.011367,0.0081739,3
1.4905,-0.00074043,-0.010988,0.0073931,3
1.4912,0.00056286,-0.0098913,0.0083231,3
1.4918,0.00060186,-0.012712,0.0073771,3
1.4925,0.0025476,-0.012613,0.007793,3
1.4931,0.00065481,-0.014386,0.0072999,3
1.4938,0.00014274,-0.01182,0.0082474,3
1.4943,-0.00048796,-0.010385,0.0068582,3
1.495,0.0023194,-0.010614,0.0074974,3
1.4955,0.0034784,-0.0099742,0.0070174,3
1.4961,0.0010734,-0.015886,0.0072218,3
1.4968,0.00081101,-0.011236,0.0076449,3
1.4973,0.0010316,-0.012436,0.0069066,3
1.4979,0.0019316,-0.010057,0.0070737,3
1.4985,0.00097573,-0.012118,0.0066574,3
1.499,0.00029328,-0.011756,0.0059194,3
1.4996,0.0019683,-0.014809,0.0070803,3
1.5002,0.00046641,-0.015357,0.0075833,3
1.5007,-0.0019355,-0.012908,0.0062914,3
1.5013,-0.00085357,-0.010665,0.0066585,3
1.5019,0.0027788,-0.012163,0.0071953,3
1.5025,0.0021155,-0.010968,0.0070174,3
1.503,-8.2989e-05,-0.015277,0.0065099,3
1.5035,-5.3786e-05,-0.013857,0.0064345,3
1.5041,-0.00090329,-0.010139,0.006897,3
1.5046,-0.0015757,-0.011398,0.0059763,3
1.5051,-0.0013619,-0.017607,0.0061703,3
1.5057,0.0023102,-0.015471,0.0065124,3
1.5062,0.00060437,-0.014889,0.0064533,3
1.5067,-0.0028772,-0.01698,0.0054821,3
1.5071,-0.0032381,-0.015482,0.0053764,3
1.5076,-0.0020117,-0.012065,0.0060177,3
1.5081,-0.001008,-0.012699,0.0058922,3
1.5086,0.0011918,-0.012903,0.0059151,3
1.5091,-0.0015266,-0.014156,0.0058256,3
1.5096,-0.00092902,-0.0098919,0.0055875,3
1.5099,-0.00054244,-0.013437,0.0044109,3
1.5104,0.0013638,-0.01506,0.005614,3
1.5108,0.00037362,-0.017197,0.0052266,3
1.5113,-0.0012067,-0.017814,0.0051459,3
1.5117,-0.00031803,-0.016551,0.0054583,3
1.5122,-0.0025499,-0.013364,0.0052791,3
1.5127,-0.0013136,-0.013488,0.0061811,3
1.5131,-0.0016366,-0.015617,0.0053866,3
1.5136,0.00094493,-0.011963,0.0062791,3
1.5141,-0.0011731,-0.014092,0.0058517,3
1.5146,-0.0011866,-0.014083,0.0054411,3
1.515,-0.0029163,-0.015232,0.0054663,3
1.5155,-0.00068799,-0.015071,0.0055776,3
1.516,0.00049557,-0.013638,0.0060893,3
1.5166,0.0011774,-0.015497,0.0064337,3
1.5171,-0.0012299,-0.014402,0.0060627,3
1.5175,-0.0020044,-0.014744,0.0059584,3
1.518,-0.0023203,-0.013698,0.0057024,3
1.5186,-0.0017013,-0.011415,0.0073266,3
1.5192,-0.003777,-0.015083,0.006641,3
1.5197,-0.0032752,-0.014647,0.0062328,3
1.5202,-0.0047597,-0.016929,0.006404,3
1.5209,-0.00066923,-0.013201,0.007639,3
1.5214,-0.0042673,-0.011642,0.0061125,3
1.522,-0.00413,-0.010337,0.0077187,3
1.5226,-0.0057691,-0.015787,0.007144,3
1.5232,-0.0037756,-0.015577,0.0071416,3
1.5238,-0.0037443,-0.012102,0.0075963,3
1.5246,-0.00051424,-0.011715,0.0085969,3
1.5252,-0.0048828,-0.012474,0.0071836,3
1.5258,-0.0036318,-0.017613,0.0073519,3
1.5264,-0.0013316,-0.014282,0.0069741,3
1.5269,-0.00098915,-0.011469,0.0068378,3
1.5275,-0.0032774,-0.012651,0.006969,3
1.5281,-0.0051861,-0.014601,0.0070657,3
1.5287,4.0816e-05,0.00012045,-6.6994e-05,3
1.5294,-0.0025283,-0.010939,0.0078353,3
1.53,-0.002991,-0.011415,0.0075919,3
1.5306,-0.00462,-0.013114,0.0066972,3
1.5311,-0.0041922,-0.012412,0.0068067,3
1.5317,-0.0036684,-0.011095,0.007019,3
1.5323,-0.0037778,-0.0095928,0.00763,3
1.5329,-0.0035209,-0.01152,0.0063475,3
1.5335,-0.001812,-0.0094662,0.0073195,3
1.5339,-0.0052,-0.013358,0.0057206,3
1.5345,-0.0036474,-0.012019,0.0067368,3
1.5351,-0.002847,-0.010257,0.0068276,3
1.5356,-0.0042728,-0.012773,0.0061919,3
1.5361,-0.0067114,-0.011429,0.0063451,3
1.5366,-0.0055258,-0.010545,0.0061287,3
1.5372,-0.0048731,-0.011766,0.0066208,3
1.5377,-0.0033479,-0.013473,0.0058914,3
1.5381,-0.0057344,-0.013077,0.0053911,3
1.5386,-0.0063385,-0.012901,0.0054101,3
1.5391,-0.0044375,-0.010627,0.0062433,3
1.5395,-0.0057694,-0.014292,0.0052144,3
1.54,-0.0039952,-0.007635,0.0059348,3
1.5405,-0.0058834,-0.0086346,0.006009,3
1.541,-0.0064612,-0.01201,0.00549,3
1.5414,-0.0058489,-0.010655,0.005412,3
1.542,-0.0079053,-0.011396,0.0064437,3
