185,0.01093,14.872,-101.16,0.011668,0.045525,0.067252,244,0,-969,0,221.17,10454,10233,0.0022087,0.0065954,0.004659
186,0.10384,15.09,131.17,0.099415,0.09885,0.093757,244,0,-969,1,227.71,17434,17206,0.019655,0.018562,0.018674
187,0.13712,15.098,131.2,0.094365,0.080642,0.084231,244,0,-969,1,227.97,17441,17213,0.015408,0.013598,0.016
188,0.1701,15.102,131.22,0.10248,0.077528,0.10345,244,0,-969,1,228.11,17447,17219,0.016512,0.016712,0.021203
189,0.2,15.104,131.25,0.084719,0.073672,0.097628,244,0,-969,1,228.18,17453,17225,0.012605,0.014959,0.016709
190,0.22893,15.102,131.26,0.10118,0.077645,0.081062,244,0,-969,1,228.14,17458,17230,0.016266,0.0126,0.016808
191,0.25344,15.097,131.28,0.090615,0.080393,0.078728,244,0,-969,1,227.99,17462,17234,0.014674,0.012661,0.014409
192,-1.2774,-0.56037,-112.85,-0.13973,0.16343,-0.00063353,-4,27,-1002,2,1.9457,12736,12738,0.046235,0.026711,0.019525
193,0.27445,15.091,131.29,0.095858,0.082083,0.089686,244,0,-969,1,227.82,17465,17238,0.015926,0.014781,0.017232
194,0.29333,15.085,131.3,0.08392,0.074964,0.093961,244,0,-970,1,227.63,17468,17240,0.012662,0.014448,0.015871
195,0.30853,15.078,131.31,0.10525,0.092063,0.085206,244,0,-969,1,227.45,17470,17243,0.019553,0.015736,0.018337
196,0.32302,15.072,131.32,0.095117,0.092808,0.087164,244,0,-969,1,227.28,17472,17245,0.01766,0.016211,0.016645
197,0.013668,14.884,-101.14,-0.00041333,0.047235,0.054032,244,0,-969,0,221.54,10451,10230,0.0022313,0.0051506,0.0029196
198,0.3355,15.065,131.32,0.099894,0.070928,0.090599,244,0,-969,1,227.08,17473,17246,0.015009,0.013239,0.018187
199,0.34753,15.06,131.33,0.099452,0.083261,0.077391,244,0,-969,1,226.93,17474,17248,0.016823,0.012922,0.01588
